Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
37,0,1,154.65,43,1,13,2,3.7,0,4,0,1,17,5,1,27.65217651,1,147.26
23,0,0,54.78,31,0,10,3,3.0,0,1,0,1,31,5,6,5.303919287,1,50.95
39,0,2,55.39,30,1,6,3,4.9,0,3,0,1,19,4,6,21.85049798,2,52.52
62,0,0,59.69,17,1,19,3,4.6,0,4,0,1,8,5,3,6.295894978,2,59.16
70,0,0,51.68,34,1,22,3,3.3,0,3,0,1,15,2,0,18.72146663,1,47.62
20,0,0,87.92,27,2,3,2,3.0,0,3,0,1,18,2,2,12.19081823,2,87.05
42,0,0,18.64,11,1,20,0,3.5,0,4,0,1,16,4,0,12.66941499,2,18.16
41,0,1,135.44,2,0,15,2,4.2,0,3,0,1,13,1,4,13.82396259,2,133.72
24,0,1,114.75,43,1,12,1,4.5,0,2,0,1,38,4,2,20.53231123,2,113.6
37,0,0,68.44,49,3,10,1,2.8,0,3,0,1,27,0,1,13.35124914,2,66.08
30,0,1,125.42,13,0,10,2,4.9,0,0,0,1,31,0,5,23.31747626,2,122.56
58,0,0,69.12,48,2,17,2,3.3,0,3,0,1,24,1,1,15.11318464,0,67.53
43,0,2,164.54,42,1,8,2,3.0,0,3,0,1,21,3,1,6.708830008,1,151.32
19,0,3,81.89,43,1,24,3,3.9,0,1,0,1,15,4,0,24.59399606,2,75.36
23,0,1,98.4,3,2,4,0,2.8,0,1,0,1,48,5,2,12.14395811,1,97.16
65,0,0,49.26,37,2,2,2,4.5,0,3,0,1,47,1,5,15.81917199,0,48.48
58,0,2,160.37,9,1,10,0,4.0,0,3,0,1,23,4,6,22.13609708,2,149.06
50,0,0,20.51,13,1,3,2,2.9,0,4,0,1,4,4,5,13.31140393,1,19.52
67,0,1,137.69,11,2,23,1,4.0,0,1,0,1,47,2,2,6.414641404,2,125.9
40,0,2,128.44,25,3,8,2,3.4,0,4,0,1,7,4,4,14.34802618,2,117.3
55,0,1,93.17,41,0,11,0,2.5,0,4,0,1,6,2,0,28.61121457,2,89.64
52,0,1,136.69,47,3,15,3,2.8,0,3,0,1,47,2,5,21.04335993,2,130.27
62,0,1,85.34,4,0,4,2,3.0,0,3,0,1,7,4,2,21.78697872,2,81.35
64,0,1,140.9,9,1,6,2,3.1,0,3,0,1,1,3,5,20.80705384,2,130.08
43,0,2,101.88,19,3,17,1,2.6,0,0,0,1,23,2,6,9.974803474,2,98.6
61,0,1,88.76,11,0,20,2,4.9,0,3,0,1,30,2,4,15.4583466,0,83.95
26,0,0,33.95,4,3,8,2,3.5,0,0,0,1,24,2,5,23.77349496,0,31.45
22,0,1,86.02,0,0,14,1,2.6,0,1,0,1,9,4,6,7.534322439,2,83.24
51,0,2,49.31,43,0,15,1,3.5,0,4,0,1,25,2,5,11.9463194,2,48.16
69,0,0,98.35,16,1,6,1,4.5,0,3,0,1,18,1,1,11.90797771,0,95.44
50,0,1,43.88,44,2,22,1,4.3,0,4,0,1,7,5,3,15.80047319,0,41.95
51,0,0,37.77,14,0,4,2,4.8,0,3,0,1,2,1,0,29.50921852,0,37.64
56,0,0,41.21,9,1,3,2,4.2,0,3,0,1,36,3,0,6.687563667,2,39.08
59,0,1,94.99,0,0,2,1,3.2,0,3,0,1,31,4,1,17.96752486,1,91.72
18,0,0,55.11,26,1,6,0,4.1,0,3,0,1,10,1,3,9.48411705,1,50.26
48,0,0,45.1,38,1,14,3,4.0,0,4,0,1,27,4,4,29.26691364,1,43.96
53,0,3,103.21,40,0,21,3,2.9,0,3,0,1,14,4,2,7.832587618,1,98.69
45,0,0,79.97,12,2,15,0,2.6,0,0,0,1,17,2,4,15.09002506,2,78.36
21,0,2,150.9,32,1,11,3,2.7,0,1,0,1,10,0,5,23.44712462,1,150.58
42,0,1,80.24,8,0,1,3,4.6,0,3,0,1,4,4,1,22.6138607,0,74.46
60,0,2,92.52,37,1,23,1,3.2,0,4,0,1,25,1,2,15.56821592,0,87.58
21,0,2,69.66,44,1,22,0,4.1,0,1,0,1,3,4,1,13.6631042,1,64.85
69,0,0,15.96,5,1,13,2,3.9,0,3,0,1,47,5,3,14.94030946,0,14.71
40,0,0,30.27,43,0,18,2,3.0,0,4,0,1,41,0,1,11.60690658,2,27.84
31,0,3,129.21,16,2,8,1,3.6,0,1,0,1,28,5,2,10.13332347,1,120.51
44,0,0,42.24,49,0,6,2,4.6,0,3,0,1,49,3,2,17.07599244,1,38.73
48,0,2,52.45,18,3,13,1,4.5,0,3,0,1,7,0,3,11.7133439,2,51.53
32,0,2,114.75,18,0,3,3,3.2,0,3,0,1,22,0,4,12.18654162,0,113.82
42,0,2,69.29,28,2,11,2,4.9,0,3,0,1,34,5,4,21.41890159,2,63.32
27,0,2,203.38,15,1,22,0,5.0,0,0,0,1,5,3,1,29.21343329,2,196.0
69,0,0,98.17,29,1,0,1,3.8,0,3,0,1,15,1,1,20.09093001,0,93.1
67,0,0,36.68,32,1,2,1,3.4,0,1,0,1,26,0,6,6.924486677,2,34.28
41,0,0,76.16,47,2,14,3,3.8,0,4,0,1,3,0,3,6.889590346,0,69.3
46,0,1,58.12,16,0,12,1,3.2,0,3,0,1,42,2,5,28.78558052,0,54.46
47,0,3,61.09,4,2,4,2,4.7,0,3,0,1,1,5,4,12.43226976,2,60.4
33,0,1,22.56,40,0,13,0,4.5,0,0,0,1,20,4,2,7.301674652,0,20.51
51,0,0,88.67,4,0,8,0,3.3,0,3,0,1,39,4,4,19.97611468,2,82.2
26,0,0,57.55,6,0,3,3,3.9,0,1,0,1,24,2,3,20.59121946,0,55.88
22,0,0,24.29,11,2,5,3,3.6,0,3,0,1,49,0,5,21.2126205,1,23.61
49,0,3,134.66,33,1,0,0,2.8,0,4,0,1,7,5,1,11.6850507,0,125.19
58,0,1,90.85,21,0,20,2,4.3,0,3,0,1,13,5,2,5.377767105,0,90.16
70,0,0,11.74,24,2,7,1,3.5,0,4,0,1,2,1,6,29.12538424,2,11.62
32,0,2,109.1,4,1,9,3,4.2,0,0,0,1,4,3,6,11.27232614,0,99.78
62,0,1,111.11,7,0,11,1,4.6,0,3,0,1,17,3,5,21.9006572,1,102.86
52,0,2,113.24,0,3,18,0,2.6,0,3,0,1,43,4,1,22.66574675,1,109.28
23,0,1,37.08,28,0,21,1,3.4,0,1,0,1,6,4,4,20.25018543,0,34.09
26,0,0,81.84,31,0,15,1,3.1,0,0,0,1,46,4,5,12.82268486,0,80.48
58,0,1,90.81,36,0,23,3,3.6,0,3,0,1,7,3,1,11.77740634,1,86.59
26,0,2,149.16,20,0,12,3,4.2,0,0,0,1,34,3,3,19.94170707,2,136.27
54,0,1,100.52,43,3,0,3,3.6,0,1,0,1,21,4,2,26.65239084,1,95.37
66,0,0,14.62,28,1,2,2,3.6,0,3,0,1,13,5,1,28.66834322,1,14.53
60,0,1,44.5,12,2,18,1,3.0,0,3,0,1,33,3,1,7.64764511,0,44.36
32,0,0,82.46,1,1,2,1,2.5,0,3,0,1,24,0,1,8.870715315,0,76.9
48,0,0,24.1,49,1,12,0,4.0,0,3,0,1,4,0,0,28.61840647,1,22.25
69,0,1,41.33,5,0,24,1,4.1,0,3,0,1,5,1,1,23.41338071,2,40.12
64,0,2,75.02,44,0,16,3,4.9,0,4,0,1,11,2,6,27.07484562,1,72.33
56,0,1,55.7,43,1,12,1,4.0,0,4,0,1,20,0,0,10.06581585,1,53.11
22,0,1,80.16,12,2,17,2,3.5,0,1,0,1,28,4,5,19.68964678,2,72.96
46,0,0,15.25,11,2,9,1,3.2,0,3,0,1,43,4,4,22.52848986,1,15.03
24,0,1,28.55,27,0,7,3,2.8,0,2,0,1,10,5,2,22.00279714,1,26.87
47,0,0,16.15,43,1,10,2,3.5,0,3,0,1,26,5,2,15.20379227,0,14.91
62,0,1,91.11,32,1,4,1,3.1,0,3,0,1,29,0,4,5.384872292,2,86.55
34,0,1,94.6,3,1,20,1,3.3,0,0,0,1,35,0,5,19.57315142,0,93.01
50,0,2,65.64,32,0,2,0,4.6,0,3,0,1,23,1,1,11.32753848,0,63.61
29,0,1,99.2,42,1,15,2,4.9,0,1,0,1,15,0,5,16.25635615,2,97.15
68,0,1,38.53,27,0,14,3,3.4,0,1,0,1,46,2,0,28.93952538,2,35.12
52,0,0,12.94,43,0,19,0,3.5,0,3,0,1,14,0,1,14.97588294,1,11.98
29,0,1,126.08,37,0,18,2,4.8,0,0,0,1,17,1,2,25.99504017,0,122.44
22,0,2,53.83,9,1,7,2,2.7,0,2,0,1,9,1,6,9.713515144,2,53.06
62,0,0,77.45,22,2,0,0,3.4,0,3,0,1,13,5,3,21.81151245,0,72.77
69,0,1,133.17,15,0,23,3,3.5,0,3,0,1,20,0,4,29.42517386,0,121.76
48,0,2,149.93,7,1,19,0,3.7,0,3,0,1,39,0,5,7.547327522,2,147.63
66,0,1,56.0,30,0,5,2,3.3,0,1,0,1,50,0,5,5.207998556,1,51.65
42,0,1,47.55,21,2,12,0,2.9,0,3,0,1,21,0,1,15.83956982,0,47.21
50,0,0,76.25,44,0,17,3,3.9,0,3,0,1,3,0,6,7.315637076,2,73.3
32,0,0,98.84,11,2,3,2,2.7,0,3,0,1,9,4,3,23.70960874,1,92.8
51,0,3,74.54,40,1,8,2,4.3,0,1,0,1,29,1,1,27.8637166,0,68.08
27,0,1,55.42,12,2,15,3,3.0,0,0,0,1,42,0,6,15.85052432,2,53.61
43,0,1,72.66,9,2,21,2,5.0,0,3,0,1,41,3,3,11.46779105,0,72.29
48,0,1,85.59,36,1,13,0,2.7,0,4,0,1,17,3,4,15.86008298,2,84.55
62,0,2,101.61,0,1,24,3,4.7,0,3,0,1,20,4,0,23.08619545,2,98.16
65,0,1,130.14,10,0,7,3,4.6,0,3,0,1,18,2,1,5.22635404,0,120.47
50,0,1,41.41,36,1,17,0,3.2,0,3,0,1,7,4,4,19.73634974,0,39.94
60,0,3,126.56,12,1,7,3,4.3,0,3,0,1,47,0,3,20.33229212,2,124.67
19,0,0,87.65,42,0,10,0,4.6,0,1,0,1,2,0,1,20.94220617,1,81.86
21,0,0,28.13,15,3,9,1,4.9,0,3,0,1,25,3,5,11.050552,0,27.13
19,0,1,35.88,42,2,8,0,3.8,0,1,0,1,26,5,0,22.85131808,2,33.75
46,0,1,39.31,26,0,8,2,2.6,0,3,0,1,2,3,6,7.284787158,2,35.78
21,0,0,83.39,3,1,13,1,4.7,0,3,0,1,45,5,1,9.981758412,1,80.26
26,0,0,67.73,40,1,4,0,4.1,0,3,0,1,9,0,1,26.93675117,1,62.07
50,0,3,163.63,25,0,7,1,3.7,0,3,0,1,1,5,6,23.46807877,1,160.82
43,0,1,75.07,8,1,13,0,3.0,0,4,0,1,4,4,1,5.34363885,0,69.23
61,0,1,110.5,45,0,2,2,4.7,0,1,0,1,31,3,5,11.20940651,2,103.75
63,0,2,193.22,17,3,19,3,4.7,0,4,0,1,21,2,2,10.36016207,2,177.36
46,0,1,140.9,17,1,11,0,4.0,0,3,0,1,32,3,3,11.7701582,2,139.57
63,0,1,97.46,17,0,1,0,2.6,0,3,0,1,16,5,6,11.18899426,1,90.74
23,0,1,125.58,9,1,16,0,3.0,0,3,0,1,34,2,3,6.563157394,2,118.4
57,0,0,27.01,14,3,18,0,3.3,0,3,0,1,40,5,1,16.47351291,0,25.01
57,0,0,75.45,4,1,15,2,3.4,0,3,0,1,4,1,2,23.31833687,1,74.81
33,0,3,145.25,36,0,10,1,4.0,0,3,0,1,3,1,5,20.16829312,1,142.76
57,0,0,40.45,18,0,10,3,2.6,0,3,0,1,28,0,1,21.82179171,1,40.37
55,0,0,48.56,17,1,0,3,3.4,0,3,0,1,43,2,2,7.028729463,1,46.03
65,0,3,185.46,3,2,9,0,4.4,0,4,0,1,20,1,0,28.78726775,0,173.92
60,0,2,175.88,19,2,5,2,4.7,0,4,0,1,40,5,2,25.96229585,2,172.17
52,0,1,38.7,44,1,24,2,4.5,0,4,0,1,34,5,2,25.12725796,0,35.66
34,0,3,89.25,33,1,15,0,2.9,0,0,0,1,11,0,2,25.57459513,2,81.32
33,0,1,136.02,21,1,24,2,4.2,0,0,0,1,26,1,5,28.3177627,0,129.53
58,0,1,149.02,3,1,14,1,4.1,0,3,0,1,29,1,1,18.60634915,1,147.58
35,0,2,86.72,16,0,7,1,4.4,0,1,0,1,47,0,6,10.00705045,1,81.52
68,0,2,97.81,13,0,24,1,4.7,0,3,0,1,48,5,3,20.4195902,0,89.5
58,0,1,30.1,22,1,7,0,3.1,0,3,0,1,29,1,1,23.57203734,0,28.53
34,0,3,179.15,17,1,21,1,2.7,0,3,0,1,14,0,4,23.44793483,2,168.17
47,0,1,55.18,16,0,7,0,4.6,0,4,0,1,40,1,2,18.0362256,0,53.24
35,0,0,87.61,9,1,13,3,4.4,0,0,0,1,4,5,6,6.711467983,0,85.93
34,0,0,89.17,1,3,15,2,4.6,0,1,0,1,37,0,6,14.27782346,2,84.42
36,0,0,84.21,23,2,15,3,4.9,0,3,0,1,47,2,1,28.01916521,2,78.6
23,0,2,68.99,15,0,11,3,4.0,0,2,0,1,1,5,5,19.61122274,2,65.28
68,0,1,138.54,2,1,17,2,2.9,0,3,0,1,26,1,5,18.45829858,0,132.8
23,0,2,203.11,18,0,0,1,2.6,0,2,0,1,12,3,5,11.72133786,2,194.32
57,0,0,23.74,42,3,17,1,4.6,0,3,0,1,16,4,3,14.211223,1,22.85
21,0,1,148.32,45,2,24,3,4.9,0,3,0,1,19,4,0,27.38365223,1,143.72
45,0,1,144.56,33,1,16,3,4.3,0,3,0,1,21,2,6,21.66157619,1,132.85
37,0,1,66.07,47,0,17,0,4.3,0,3,0,1,15,5,6,24.68467567,0,65.52
18,0,0,77.55,32,1,10,3,4.6,0,3,0,1,9,5,0,16.35863558,1,75.21
55,0,1,127.17,9,1,15,1,2.6,0,3,0,1,7,0,1,20.75618049,0,121.78
52,0,1,89.55,30,0,14,0,3.1,0,4,0,1,47,0,5,11.20959022,0,83.08
49,0,0,46.38,32,1,18,0,3.1,0,4,0,1,17,4,4,22.63652076,1,44.41
56,0,1,71.44,0,0,18,0,3.1,0,3,0,1,46,5,3,15.69003334,2,68.9
27,0,0,61.97,6,1,6,3,4.4,0,1,0,1,32,1,5,16.06363787,0,57.34
22,0,0,44.79,25,1,3,0,4.3,0,3,0,1,34,1,0,21.23305811,1,42.56
18,0,1,110.08,25,1,1,3,3.1,0,2,0,1,18,1,4,28.40701554,0,107.19
21,0,0,38.24,18,0,18,0,3.1,0,2,0,1,5,3,3,6.600158665,2,34.98
30,0,0,79.45,23,1,7,3,4.9,0,3,0,1,44,2,4,25.61858093,2,75.12
62,0,0,68.49,17,0,16,3,2.9,0,1,0,1,4,0,5,12.30957776,1,68.29
28,0,0,68.97,26,3,21,0,3.8,0,0,0,1,37,1,3,16.09798636,0,65.63
66,0,1,94.22,20,2,4,3,4.2,0,3,0,1,43,1,4,5.547833219,0,90.95
66,0,2,44.7,48,0,2,3,3.9,0,4,0,1,28,0,5,12.52615195,0,43.85
49,0,1,149.47,26,3,21,2,2.8,0,3,0,1,36,1,4,17.56578107,0,143.6
40,0,1,81.09,2,0,19,3,2.6,0,3,0,1,16,2,0,6.404401934,1,80.67
49,0,3,61.64,10,1,10,1,3.0,0,3,0,1,38,0,2,17.27739323,2,57.51
19,0,1,94.53,9,1,6,3,2.7,0,3,0,1,37,0,3,28.17776572,1,89.95
24,0,1,55.45,36,1,2,0,2.8,0,2,0,1,9,1,1,7.634830453,0,51.61
31,0,1,42.67,25,1,14,1,2.9,0,0,0,1,14,4,3,24.1110182,0,41.87
35,0,1,82.18,9,1,23,0,3.8,0,1,0,1,3,5,6,15.24177633,2,79.89
65,0,0,34.35,38,3,4,1,4.4,0,3,0,1,10,2,3,21.37934286,0,32.27
68,0,0,74.24,41,1,12,1,3.1,0,3,0,1,26,0,1,11.50591495,1,68.59
57,0,1,74.85,24,1,13,0,3.7,0,3,0,1,30,3,1,8.987306564,1,74.3
69,0,1,61.02,46,0,20,2,4.9,0,4,0,1,32,4,3,9.011565357,2,55.58
45,0,1,104.43,35,0,14,3,3.8,0,3,0,1,35,4,4,6.762298641,1,97.51
35,0,1,22.04,6,1,12,0,3.4,0,1,0,1,26,3,2,9.641167623,1,20.96
36,0,2,38.45,3,3,21,1,4.6,0,3,0,1,39,2,4,21.60548462,1,36.38
55,0,0,101.86,24,0,0,0,3.2,0,3,0,1,31,2,4,27.0422653,1,92.87
66,0,2,127.48,46,0,0,1,2.7,0,4,0,1,28,2,0,25.35314214,0,121.89
57,0,1,152.47,11,1,13,1,4.3,0,3,0,1,12,3,1,22.12835775,1,142.85
18,0,0,16.58,25,0,21,0,3.8,0,2,0,1,46,4,6,7.760796585,2,15.84
31,0,3,102.66,25,1,4,2,4.4,0,0,0,1,27,4,2,12.22968616,2,98.05
50,0,0,53.96,9,0,8,0,3.6,0,3,0,1,4,2,0,12.74517188,1,50.99
50,0,2,92.14,23,1,8,3,3.5,0,3,0,1,14,1,2,11.24892366,2,90.65
61,0,1,92.58,10,0,8,1,4.2,0,3,0,1,30,5,5,17.87514149,1,85.48
52,0,1,109.92,34,0,6,0,4.7,0,4,0,1,6,4,0,18.38884537,2,106.32
38,0,0,102.79,45,2,5,3,4.8,0,0,0,1,43,5,0,13.92214938,2,94.2
67,0,1,47.4,42,0,9,3,3.2,0,3,0,1,28,3,6,13.84472897,1,47.22
42,0,1,126.0,44,1,10,3,3.5,0,4,0,1,39,0,4,25.71388995,1,116.37
25,0,2,211.85,15,1,0,2,4.2,0,1,0,1,30,4,1,24.73232121,0,194.54
41,0,1,103.27,4,2,17,0,3.4,0,3,0,1,5,2,3,12.69489579,1,98.07
62,0,1,24.2,23,3,12,3,4.7,0,4,0,1,42,2,2,27.8447111,1,23.62
19,0,1,84.76,14,2,12,0,3.0,0,3,0,1,20,1,3,28.82037543,0,79.75
63,0,0,64.62,45,0,20,3,4.0,0,3,0,1,35,2,3,13.16856355,1,60.15
43,0,2,81.94,19,0,6,2,4.6,0,3,0,1,10,2,1,13.86062372,1,77.56
68,0,0,18.67,24,2,18,1,4.9,0,3,0,1,36,2,5,17.64085384,0,17.93
24,0,0,82.89,48,0,12,3,2.8,0,2,0,1,21,3,3,28.52802031,1,77.51
27,0,1,152.92,18,1,20,1,3.2,0,0,0,1,29,2,2,26.90798583,1,148.78
61,0,0,56.64,37,0,15,3,2.8,0,3,0,1,39,3,6,7.564199065,0,54.84
59,0,0,53.91,18,3,16,3,4.2,0,3,0,1,16,4,4,14.81826858,0,49.65
67,0,1,118.56,24,0,1,1,4.8,0,3,0,1,32,2,4,18.83427974,2,108.95
46,0,1,50.51,44,2,9,0,2.8,0,0,0,1,34,1,4,17.57831181,1,46.46
65,0,0,16.75,48,0,8,0,4.5,0,1,0,1,38,5,0,9.846576698,2,15.38
63,0,3,119.46,29,0,20,1,4.1,0,3,0,1,14,5,0,26.47041928,2,115.81
57,0,3,166.76,30,3,10,0,4.3,0,3,0,1,23,3,1,21.92351957,0,152.42
40,0,1,27.13,5,3,11,0,4.4,0,3,0,1,50,0,2,25.94770937,1,26.21
36,0,2,182.57,4,1,3,3,3.0,0,3,0,1,49,4,4,26.46910698,1,175.62
67,0,1,47.84,2,3,0,2,2.7,0,3,0,1,14,4,0,23.70889634,0,45.89
61,0,0,48.79,13,0,9,3,3.3,0,3,0,1,42,4,6,15.98026503,2,44.7
64,0,2,167.59,3,0,15,0,4.3,0,3,0,1,39,3,0,20.26366888,0,159.53
30,0,1,155.4,27,1,11,2,2.9,0,1,0,1,43,5,1,9.009135153,1,148.49
53,0,1,28.29,38,0,21,3,4.9,0,3,0,1,12,1,4,21.84113544,0,27.57
27,0,2,105.77,49,1,9,3,3.6,0,0,0,1,21,3,6,9.481331393,1,104.13
27,0,0,102.59,42,1,3,3,3.3,0,0,0,1,33,2,4,22.34873976,2,95.28
53,0,1,58.12,46,1,24,1,3.1,0,4,0,1,6,3,0,10.73995402,1,54.88
34,0,3,212.58,38,1,11,2,2.7,0,3,0,1,10,4,2,7.938782504,2,194.29
39,0,1,141.55,12,2,13,3,3.4,0,4,0,1,18,1,6,9.132112254,2,134.61
44,0,0,84.2,36,1,19,0,3.4,0,4,0,1,46,5,6,5.04980338,1,79.72
37,0,1,92.91,8,1,20,0,3.9,0,0,0,1,49,4,4,22.96849045,1,91.85
57,0,3,79.21,15,0,23,2,3.5,0,3,0,1,39,2,6,23.31002623,2,75.23
38,0,0,34.27,33,1,2,0,4.1,0,4,0,1,16,1,4,17.87333375,0,34.2
21,0,1,114.34,28,1,24,3,3.2,0,2,0,1,28,1,0,9.034070026,1,113.97
45,0,0,67.0,42,2,12,0,4.6,0,4,0,1,22,4,5,7.088858438,2,63.57
68,0,1,153.01,25,2,7,1,3.9,0,3,0,1,36,5,1,5.478224161,2,145.95
37,0,1,29.83,7,0,9,3,2.7,0,4,0,1,18,4,4,9.143704424,0,28.27
53,0,1,142.24,28,1,16,0,3.0,0,3,0,1,31,2,6,27.27138837,1,129.34
57,0,2,106.46,22,3,0,1,3.3,0,3,0,1,38,0,3,11.03842104,2,103.16
28,0,0,93.35,1,3,23,0,2.7,0,0,0,1,42,3,5,13.85678318,0,91.6
37,0,0,68.04,6,1,24,1,4.6,0,3,0,1,27,4,0,7.633637112,2,65.39
54,0,1,26.22,6,1,20,0,2.7,0,3,0,1,24,1,4,10.55903262,1,25.34
49,0,2,80.24,15,1,13,2,2.5,0,4,0,1,38,3,0,17.98061427,0,75.09
62,0,2,196.42,27,1,12,3,4.4,0,4,0,1,9,2,0,20.19381708,2,191.29
45,0,1,126.19,20,1,23,1,4.0,0,3,0,1,19,0,4,11.13380785,0,125.49
45,0,0,58.84,13,1,10,0,3.8,0,3,0,1,11,3,1,6.443303981,1,58.43
49,0,0,101.27,46,1,1,3,2.5,0,4,0,1,16,3,5,14.77582173,0,94.06
27,0,0,74.92,15,1,8,2,4.0,0,3,0,1,18,5,4,10.85508427,1,69.22
63,0,0,74.89,39,0,13,0,4.1,0,1,0,1,8,1,4,10.48884808,2,68.28
61,0,1,123.25,44,1,7,2,2.8,0,3,0,1,4,1,6,28.99657007,1,112.81
25,0,2,119.29,49,3,20,0,3.4,0,3,0,1,37,1,5,20.40751215,2,117.91
33,0,0,58.27,5,1,4,0,2.7,0,3,0,1,30,1,4,18.92196108,2,57.54
56,0,2,137.03,47,1,22,0,3.8,0,1,0,1,37,0,4,15.39437759,1,130.72
50,0,0,66.1,6,1,10,2,4.4,0,3,0,1,30,4,5,15.72360834,2,66.03
45,0,1,47.56,36,2,0,0,2.8,0,3,0,1,17,5,6,18.5226251,0,45.33
45,0,1,149.07,11,0,1,2,5.0,0,4,0,1,11,0,2,22.41074518,2,143.57
65,0,1,80.54,3,1,1,0,4.7,0,3,0,1,42,2,0,22.5536524,1,75.17
63,0,1,101.44,15,1,17,0,3.2,0,3,0,1,20,1,6,9.292347693,0,98.49
70,0,2,102.01,21,1,11,2,2.9,0,4,0,1,37,1,4,17.5028188,0,99.84
53,0,0,98.21,3,1,20,2,3.7,0,3,0,1,12,4,3,15.29895238,2,96.94
22,0,1,68.52,37,2,20,2,4.2,0,2,0,1,41,0,5,26.76317416,2,68.34
26,0,0,32.3,45,1,16,2,3.4,0,3,0,1,32,2,5,20.78547303,1,29.96
23,0,3,90.96,22,1,20,1,2.9,0,3,0,1,15,5,6,18.31260166,0,90.24
25,0,3,145.04,27,1,6,3,3.7,0,3,0,1,39,5,5,7.884866054,1,144.89
69,0,2,48.0,25,0,3,1,2.7,0,3,0,1,48,2,3,20.14094723,2,44.41
36,0,0,86.7,26,1,3,0,3.2,0,3,0,1,8,5,3,7.930097642,0,79.43
21,0,1,140.04,13,2,11,3,4.9,0,3,0,1,11,0,2,13.43016439,1,131.09
57,0,1,28.9,29,1,1,0,2.8,0,1,0,1,36,0,4,8.57104912,1,26.8
60,0,0,92.98,48,0,20,3,4.7,0,3,0,1,50,5,2,22.30184118,1,86.1
44,0,1,88.11,22,1,3,0,3.3,0,3,0,1,39,5,2,10.15630285,1,86.1
31,0,2,186.34,29,1,11,1,4.3,0,1,0,1,11,2,1,14.79648433,1,173.71
57,0,0,99.8,35,3,9,0,3.7,0,4,0,1,5,3,2,27.39186944,0,98.27
39,0,0,30.95,48,1,22,2,4.5,0,3,0,1,7,2,0,10.10790958,1,30.31
48,0,0,82.85,38,0,5,3,3.4,0,3,0,1,50,3,6,17.6951266,0,81.33
42,0,1,31.53,13,1,22,1,2.7,0,3,0,1,21,1,2,15.48179153,1,28.67
56,0,1,25.17,44,2,1,0,4.4,0,3,0,1,31,3,3,5.453101026,2,23.23
28,0,1,73.18,18,2,4,3,4.0,0,0,0,1,39,1,1,24.81895284,2,67.5
40,0,0,65.32,0,1,23,3,3.2,0,3,0,1,28,2,3,6.726147658,1,59.92
49,0,3,235.45,0,2,7,3,4.2,0,3,0,1,33,0,6,16.85637552,2,235.24
37,0,1,30.55,11,0,16,3,3.0,0,3,0,1,42,2,5,19.01695737,0,29.8
22,0,1,116.52,3,1,5,0,2.8,0,1,0,1,5,0,2,20.71066142,1,107.01
27,0,1,84.64,34,1,2,3,4.9,0,3,0,1,25,1,4,22.21579073,0,79.79
59,0,1,48.09,12,1,9,3,4.7,0,3,0,1,48,4,0,11.33180959,1,44.5
35,0,1,149.67,27,3,11,1,4.4,0,0,0,1,30,2,6,5.249469416,2,145.75
58,0,2,115.1,42,1,10,3,3.1,0,3,0,1,34,4,5,23.08609156,0,114.12
58,0,0,63.36,27,2,14,2,2.6,0,4,0,1,34,4,2,18.39141498,2,60.32
46,0,1,40.49,35,1,5,1,3.9,0,4,0,1,14,1,3,25.90294258,2,38.78
43,0,1,66.74,0,3,8,2,2.6,0,4,0,1,2,3,6,25.53470907,1,63.43
39,0,0,62.76,40,1,23,2,4.0,0,0,0,1,41,4,2,26.08315419,0,62.71
59,0,1,127.41,42,1,2,1,4.9,0,1,0,1,3,2,4,17.1273665,2,118.93
59,0,1,67.98,25,1,1,2,3.3,0,3,0,1,18,0,6,13.3407099,1,67.62
59,0,0,85.39,49,2,18,0,3.0,0,3,0,1,1,3,3,24.78895506,1,77.94
45,0,0,32.64,31,0,18,3,2.7,0,3,0,1,5,4,4,16.28235283,1,31.61
27,0,1,46.43,36,0,6,3,3.1,0,1,0,1,41,0,0,9.58605491,2,43.9
24,0,1,41.56,4,1,18,0,4.8,0,1,0,1,5,2,4,26.37435049,1,40.13
47,0,3,200.01,32,0,17,1,2.9,0,4,0,1,10,3,2,27.06399692,0,189.4
70,0,0,46.66,16,0,23,1,4.5,0,4,0,1,20,5,0,16.6577439,0,44.78
58,0,0,60.63,10,3,11,0,4.6,0,4,0,1,11,1,6,6.892493183,2,60.59
45,0,3,71.49,12,0,16,3,5.0,0,3,0,1,4,5,3,14.69565225,0,65.7
24,0,1,32.25,47,0,1,1,4.3,0,2,0,1,38,2,6,25.08844149,1,30.12
67,0,0,95.32,39,3,23,1,4.9,0,1,0,1,19,2,1,27.54435071,2,92.8
31,0,0,45.81,25,1,12,2,4.0,0,3,0,1,16,5,2,10.08681856,1,43.34
52,0,3,247.66,33,0,1,1,3.1,0,3,0,1,2,4,4,6.674340301,2,226.34
29,0,0,77.22,30,0,13,0,2.6,0,3,0,1,11,1,4,26.93376133,2,76.56
62,0,0,73.11,24,0,7,1,4.9,0,3,0,1,18,0,3,14.73512347,1,70.22
19,0,3,144.85,47,1,6,1,3.5,0,3,0,1,47,2,3,18.54402411,0,144.14
62,0,1,48.38,39,2,11,1,4.5,0,3,0,1,15,0,1,29.2016453,0,44.84
