Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,Yes,34,Venmo,Every 3 Months,25.12725796,High,26.71199085
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,No,Store Pickup,No,Yes,11,Bank Transfer,Every 3 Months,25.57459513,Medium,79.2740061
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,Express,No,Yes,26,Cash,Quarterly,28.3177627,High,135.3194371
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,Yes,29,Cash,Bi-Weekly,18.60634915,Low,83.54459997
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,Yes,47,Bank Transfer,Weekly,10.00705045,Low,73.33907859
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,No,Yes,48,Venmo,Fortnightly,20.4195902,High,106.8102064
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,No,Next Day Air,No,Yes,29,Cash,Bi-Weekly,23.57203734,High,41.86949238
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,No,2-Day Shipping,No,Yes,14,Bank Transfer,Monthly,23.44793483,Medium,57.47722142
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,No,Yes,40,Cash,Every 3 Months,18.0362256,High,115.9048625
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,No,Next Day Air,No,Yes,4,Venmo,Weekly,6.711467983,High,91.11516514
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,No,Free Shipping,No,Yes,37,Bank Transfer,Weekly,14.27782346,Medium,51.32860804
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,No,Express,No,Yes,47,Credit Card,Bi-Weekly,28.01916521,Medium,41.6777606
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4,No,2-Day Shipping,No,Yes,1,Venmo,Quarterly,19.61122274,Medium,26.12304941
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,No,Store Pickup,No,Yes,26,Cash,Quarterly,18.45829858,High,26.98006004
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,No,Free Shipping,No,Yes,12,Debit Card,Quarterly,11.72133786,Medium,79.29435982
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,No,Standard,No,Yes,16,PayPal,Fortnightly,14.211223,Low,33.8039555
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,No,Yes,19,PayPal,Annually,27.38365223,Low,114.2993314
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,No,Express,No,Yes,21,Credit Card,Weekly,21.66157619,Low,126.3747663
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,No,Yes,15,Venmo,Weekly,24.68467567,High,46.4712863
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,No,Yes,9,Venmo,Annually,16.35863558,Low,47.82322751
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,No,Express,No,Yes,7,Bank Transfer,Bi-Weekly,20.75618049,High,31.54820168
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,No,Yes,47,Bank Transfer,Quarterly,11.20959022,High,72.07985655
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,No,Store Pickup,No,Yes,17,PayPal,Monthly,22.63652076,Low,116.3339613
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,No,Next Day Air,No,Yes,46,Venmo,Fortnightly,15.69003334,Medium,104.3767463
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,No,Standard,No,Yes,32,Cash,Quarterly,16.06363787,High,65.52583243
3156,22,Female,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,No,Free Shipping,No,Yes,34,Cash,Annually,21.23305811,Low,114.2611327
3157,18,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,No,2-Day Shipping,No,Yes,18,Cash,Monthly,28.40701554,High,69.83924525
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,No,Store Pickup,No,Yes,5,Debit Card,Fortnightly,6.600158665,Medium,36.40263143
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,No,2-Day Shipping,No,Yes,44,Credit Card,Monthly,25.61858093,Medium,103.5204772
3160,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,Yes,4,Bank Transfer,Quarterly,12.30957776,Low,101.4934103
3161,28,Female,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,No,Next Day Air,No,Yes,37,Cash,Fortnightly,16.09798636,High,103.6923862
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,No,2-Day Shipping,No,Yes,43,Cash,Monthly,5.547833219,High,81.52274598
3163,66,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,No,Standard,No,Yes,28,Bank Transfer,Quarterly,12.52615195,High,97.17189982
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,Yes,36,Cash,Monthly,17.56578107,High,80.0638386
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Standard,No,Yes,16,Credit Card,Annually,6.404401934,Low,34.1896421
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3,No,Store Pickup,No,Yes,38,Bank Transfer,Every 3 Months,17.27739323,Medium,111.2150639
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,Yes,37,Bank Transfer,Fortnightly,28.17776572,Low,111.3861199
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,2-Day Shipping,No,Yes,9,Cash,Bi-Weekly,7.634830453,High,84.44741712
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,No,Yes,14,PayPal,Fortnightly,24.1110182,High,31.6251443
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Free Shipping,No,Yes,3,Venmo,Weekly,15.24177633,Medium,69.60976463
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,No,Express,No,Yes,10,Credit Card,Fortnightly,21.37934286,High,52.14914438
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Express,No,Yes,26,Bank Transfer,Bi-Weekly,11.50591495,Low,29.38049474
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Standard,No,Yes,30,Debit Card,Bi-Weekly,8.987306564,Low,57.13488749
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Next Day Air,No,Yes,32,PayPal,Fortnightly,9.011565357,Medium,50.55587579
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,Yes,35,PayPal,Monthly,6.762298641,Low,55.7714307
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Store Pickup,No,Yes,26,Debit Card,Every 3 Months,9.641167623,Low,46.48134432
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,2-Day Shipping,No,Yes,39,Credit Card,Monthly,21.60548462,Low,47.19717932
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Standard,No,Yes,31,Credit Card,Monthly,27.0422653,Low,71.27414278
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,No,Free Shipping,No,Yes,28,Credit Card,Annually,25.35314214,High,45.54779796
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Free Shipping,No,Yes,12,Debit Card,Bi-Weekly,22.12835775,Low,113.0064777
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Standard,No,Yes,46,PayPal,Weekly,7.760796585,Medium,95.40411966
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,Yes,27,PayPal,Every 3 Months,12.22968616,Medium,58.10620672
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,Free Shipping,No,Yes,4,Credit Card,Annually,12.74517188,Low,111.1686334
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Standard,No,Yes,14,Cash,Every 3 Months,11.24892366,Medium,63.09782631
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,2-Day Shipping,No,Yes,30,Venmo,Quarterly,17.87514149,Low,64.53587983
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Express,No,Yes,6,PayPal,Annually,18.38884537,Medium,86.99791141
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,Store Pickup,No,Yes,43,Venmo,Annually,13.92214938,Medium,108.0417312
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Free Shipping,No,Yes,28,Debit Card,Weekly,13.84472897,Low,83.57004643
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Standard,No,Yes,39,Bank Transfer,Monthly,25.71388995,Low,79.42265379
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,Store Pickup,No,Yes,30,PayPal,Bi-Weekly,24.73232121,High,115.5874625
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Free Shipping,No,Yes,5,Credit Card,Fortnightly,12.69489579,Low,89.34185545
3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,No,Store Pickup,No,Yes,42,Credit Card,Every 3 Months,27.8447111,Low,94.24118597
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3,No,Free Shipping,No,Yes,20,Cash,Fortnightly,28.82037543,High,106.7721282
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4,No,Express,No,Yes,35,Credit Card,Fortnightly,13.16856355,Low,114.014007
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Standard,No,Yes,10,Credit Card,Bi-Weekly,13.86062372,Low,60.36728178
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Next Day Air,No,Yes,36,Credit Card,Quarterly,17.64085384,High,70.4232653
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Express,No,Yes,21,Debit Card,Fortnightly,28.52802031,Low,82.54983318
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Free Shipping,No,Yes,29,Credit Card,Every 3 Months,26.90798583,Low,97.13783483
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Free Shipping,No,Yes,39,Debit Card,Weekly,7.564199065,High,101.6922005
3200,59,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,No,Express,No,Yes,16,PayPal,Monthly,14.81826858,High,46.95842563
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,Free Shipping,No,Yes,32,Credit Card,Monthly,18.83427974,Medium,29.56913328
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,No,Yes,34,Cash,Monthly,17.57831181,Low,46.1043699
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Standard,No,Yes,38,Venmo,Annually,9.846576698,Medium,41.04114813
3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Express,No,Yes,14,Venmo,Annually,26.47041928,Medium,39.43990937
3205,57,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,No,Free Shipping,No,Yes,23,Debit Card,Bi-Weekly,21.92351957,High,117.8331804
3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,Yes,50,Bank Transfer,Every 3 Months,25.94770937,Low,32.40953088
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3,No,Free Shipping,No,Yes,49,PayPal,Monthly,26.46910698,Low,70.71857537
3208,67,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,No,Yes,14,PayPal,Annually,23.70889634,High,38.01229581
3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,2-Day Shipping,No,Yes,42,PayPal,Weekly,15.98026503,Medium,35.70589697
3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Standard,No,Yes,39,Debit Card,Annually,20.26366888,High,38.87813693
3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Express,No,Yes,43,Venmo,Bi-Weekly,9.009135153,Low,73.63376545
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,No,Yes,12,Cash,Monthly,21.84113544,High,83.16395122
3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,No,Yes,21,Debit Card,Weekly,9.481331393,Low,24.30437869
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Standard,No,Yes,33,Credit Card,Monthly,22.34873976,Medium,72.11730992
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Free Shipping,No,Yes,6,Debit Card,Annually,10.73995402,Low,87.38512191
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Free Shipping,No,Yes,10,PayPal,Every 3 Months,7.938782504,Medium,97.76103602
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Next Day Air,No,Yes,18,Cash,Weekly,9.132112254,Medium,93.54239667
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,No,Yes,46,Venmo,Weekly,5.04980338,Low,61.08465497
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,No,Yes,49,PayPal,Monthly,22.96849045,Low,44.13778231
3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,2-Day Shipping,No,Yes,39,Credit Card,Weekly,23.31002623,Medium,52.15805669
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,Free Shipping,No,Yes,16,Cash,Monthly,17.87333375,High,35.31130791
3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,Yes,28,Cash,Annually,9.034070026,Low,83.54776346
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,Yes,22,PayPal,Quarterly,7.088858438,Medium,90.40896343
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,No,Yes,36,Venmo,Bi-Weekly,5.478224161,Medium,68.7672226
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,Yes,18,PayPal,Monthly,9.143704424,High,88.05113558
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3,No,Store Pickup,No,Yes,31,Credit Card,Weekly,27.27138837,Low,134.7475193
3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Next Day Air,No,Yes,38,Bank Transfer,Fortnightly,11.03842104,Medium,79.80973453
3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Free Shipping,No,Yes,42,Debit Card,Quarterly,13.85678318,High,80.09916805
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,No,Yes,27,PayPal,Annually,7.633637112,Medium,102.8512946
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,Yes,24,Cash,Monthly,10.55903262,Low,74.90974434
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,No,Yes,38,Debit Card,Annually,17.98061427,High,59.74197388
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,Yes,9,Credit Card,Annually,20.19381708,Medium,121.5444674
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4,No,Next Day Air,No,Yes,19,Bank Transfer,Monthly,11.13380785,High,38.25976919
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Express,No,Yes,11,Debit Card,Bi-Weekly,6.443303981,Low,79.09642297
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,Yes,16,Debit Card,Quarterly,14.77582173,High,112.6440899
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4,No,Free Shipping,No,Yes,18,Venmo,Monthly,10.85508427,Low,76.28028973
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,No,Yes,8,Cash,Monthly,10.48884808,Medium,93.84305553
3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Express,No,Yes,4,Cash,Weekly,28.99657007,Low,80.27781201
3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,2-Day Shipping,No,Yes,37,Cash,Quarterly,20.40751215,Medium,105.5375982
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,Yes,30,Cash,Monthly,18.92196108,Medium,39.46814751
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,Yes,37,Bank Transfer,Monthly,15.39437759,Low,43.73231819
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,No,Yes,30,PayPal,Quarterly,15.72360834,Medium,68.82117145
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,No,Yes,17,Venmo,Weekly,18.5226251,High,90.82275919
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5,No,Store Pickup,No,Yes,11,Bank Transfer,Every 3 Months,22.41074518,Medium,127.5949875
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Express,No,Yes,42,Credit Card,Annually,22.5536524,Low,104.5885345
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,Yes,20,Cash,Weekly,9.292347693,High,83.78565432
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,No,Yes,37,Cash,Monthly,17.5028188,High,118.7919376
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Express,No,Yes,12,PayPal,Fortnightly,15.29895238,Medium,107.4366877
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,Yes,41,Bank Transfer,Quarterly,26.76317416,Medium,107.8692298
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Express,No,Yes,32,Credit Card,Quarterly,20.78547303,Low,104.7787611
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,Yes,15,Venmo,Weekly,18.31260166,High,110.1761126
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Standard,No,Yes,39,Venmo,Quarterly,7.884866054,Low,21.71195888
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Store Pickup,No,Yes,48,Credit Card,Fortnightly,20.14094723,Medium,26.29632994
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,Yes,8,Venmo,Fortnightly,7.930097642,High,65.16787622
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,No,Yes,11,Bank Transfer,Every 3 Months,13.43016439,Low,35.80923977
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,Yes,36,Bank Transfer,Monthly,8.57104912,Low,43.74981843
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,No,Yes,50,Venmo,Every 3 Months,22.30184118,Low,33.4628264
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,Express,No,Yes,39,Venmo,Every 3 Months,10.15630285,Low,109.078325
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Express,No,Yes,11,Credit Card,Bi-Weekly,14.79648433,Low,59.85668502
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,Yes,5,Debit Card,Every 3 Months,27.39186944,High,130.8393416
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,No,Yes,7,Credit Card,Annually,10.10790958,Low,40.04801739
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,No,Yes,50,Debit Card,Weekly,17.6951266,High,63.1797339
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Standard,No,Yes,21,Cash,Every 3 Months,15.48179153,Low,41.41119486
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,Express,No,Yes,31,Debit Card,Fortnightly,5.453101026,Medium,71.92197813
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4,No,Express,No,Yes,39,Cash,Bi-Weekly,24.81895284,Medium,66.5061234
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,Yes,28,Credit Card,Fortnightly,6.726147658,Low,107.2111824
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,Yes,33,Bank Transfer,Weekly,16.85637552,Medium,89.00261501
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3,No,Store Pickup,No,Yes,42,Credit Card,Quarterly,19.01695737,High,55.56718856
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,No,Yes,5,Bank Transfer,Every 3 Months,20.71066142,Low,122.3367501
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,Yes,25,Cash,Monthly,22.21579073,High,77.13647868
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Express,No,Yes,48,PayPal,Annually,11.33180959,Low,28.19500419
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Standard,No,Yes,30,Credit Card,Weekly,5.249469416,Medium,58.04716835
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Next Day Air,No,Yes,34,PayPal,Quarterly,23.08609156,High,128.7153416
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,Yes,34,PayPal,Every 3 Months,18.39141498,Medium,55.14125749
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,No,Yes,14,Cash,Fortnightly,25.90294258,Medium,26.99162517
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,Yes,2,Debit Card,Weekly,25.53470907,Low,118.1758627
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4,No,Store Pickup,No,Yes,41,PayPal,Every 3 Months,26.08315419,High,133.9342865
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,Yes,3,Credit Card,Monthly,17.1273665,Medium,103.7737023
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,Yes,18,Bank Transfer,Weekly,13.3407099,Low,80.77610596
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3,No,Express,No,Yes,1,Debit Card,Fortnightly,24.78895506,Low,66.47959757
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,No,Yes,5,PayPal,Monthly,16.28235283,Low,68.08600328
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,Yes,41,Bank Transfer,Annually,9.58605491,Medium,76.31566119
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,Yes,5,Credit Card,Monthly,26.37435049,Low,127.6728975
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,Yes,10,Debit Card,Every 3 Months,27.06399692,High,32.90555965
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,Yes,20,Venmo,Annually,16.6577439,High,94.78985055
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,Yes,11,Cash,Weekly,6.892493183,Medium,33.29484492
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5,No,Express,No,Yes,4,Venmo,Fortnightly,14.69565225,High,78.54230384
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,Yes,38,Credit Card,Weekly,25.08844149,Low,84.09917141
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,Yes,19,Credit Card,Bi-Weekly,27.54435071,Medium,84.18943257
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4,No,2-Day Shipping,No,Yes,16,Venmo,Every 3 Months,10.08681856,Low,55.60919901
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,Yes,2,PayPal,Monthly,6.674340301,Medium,87.86436685
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,Yes,11,Cash,Monthly,26.93376133,Medium,69.79967893
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,Yes,18,Bank Transfer,Fortnightly,14.73512347,Low,26.97476492
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,Yes,47,Credit Card,Fortnightly,18.54402411,High,111.7167881
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,Yes,15,Bank Transfer,Bi-Weekly,29.2016453,High,84.74773214
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,Yes,15,Cash,Weekly,6.664118198,Medium,36.42757677
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,Yes,47,Venmo,Quarterly,21.20795019,Low,29.19076234
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,Yes,47,PayPal,Monthly,6.852635564,Low,88.03254982
