"Gender","Category","Location","Size","Season","Subscription Status","Shipping Type","Discount Applied","Promo Code Used","Payment Method","Frequency of Purchases","Customer Income Level","Age","Item Purchased","Purchase Amount (USD)","Color","Review Rating","Previous Purchases","Discount Percentage","Item Price"
1.0,0.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,"Adult","Dress",83.1,"Purple",2.6,20,29.94070744,82.03
1.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,"Adult","Socks",55.34,"Purple",4.4,11,11.03741213,50.62
1.0,0.0,46.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,6.0,0.0,"Young Adult","Shirt",141.09,"Teal",3.2,3,6.008770671,131.74
1.0,1.0,31.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,"Adult","Sandals",117.8,"Teal",4.3,38,15.27978795,111.98
1.0,1.0,14.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,"Young Adult","Shoes",214.7,"Gray",4.9,45,8.252016746,195.79
1.0,1.0,27.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,"Senior","Sandals",72.0,"Magenta",3.8,31,5.560647229,66.6
1.0,3.0,12.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,"Young Adult","Gloves",28.34,"Black",2.5,16,14.01067068,27.75
1.0,1.0,39.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,"Young Adult","Boots",150.81,"Maroon",4.9,3,24.59345628,144.94
1.0,0.0,14.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,"Adult","Blouse",142.36,"Gold",3.0,15,19.15451728,141.1
1.0,1.0,15.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,6.0,2.0,"Young Adult","Sandals",127.7,"Purple",3.2,11,12.81944973,116.96
1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,"Adult","Coat",234.44,"Blue",2.9,22,21.35855014,230.82
1.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,"Adult","Jacket",130.96,"Beige",2.8,35,10.80045451,123.33
1.0,3.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,"Young Adult","Jewelry",26.7,"Indigo",3.1,5,5.359536152,24.35
1.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,"Young Adult","Hat",93.87,"Purple",3.4,35,24.10883466,92.33
1.0,1.0,32.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,"Adult","Shoes",51.03,"Maroon",2.9,27,20.59357712,50.6
1.0,2.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,"Young Adult","Coat",236.38,"Beige",3.2,9,24.05756561,231.89
1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,"Young Adult","Boots",105.29,"Brown",3.8,21,5.973450417,100.77
1.0,3.0,20.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,"Young Adult","Scarf",64.37,"Green",3.6,23,25.9279907,63.91
1.0,3.0,49.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,"Adult","Hat",33.24,"Blue",4.3,3,20.488155,30.41
1.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,"Adult","Socks",148.88,"Magenta",4.8,31,19.08488377,138.09
1.0,0.0,49.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,"Adult","T-shirt",23.26,"Turquoise",2.5,44,20.6153512,22.52
1.0,3.0,47.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,"Young Adult","Jewelry",68.35,"Gray",2.5,20,26.61083117,66.52
1.0,0.0,29.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,"Young Adult","Skirt",147.01,"Purple",4.6,34,19.67341266,138.25
1.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,0.0,"Senior","Socks",32.02,"Lavender",4.2,17,19.5237595,29.35
1.0,3.0,35.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,"Adult","Belt",96.95,"Green",4.2,20,29.76697893,96.2
1.0,1.0,39.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,"Adult","Boots",124.16,"Gray",4.8,46,23.91825418,120.5
1.0,0.0,29.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,"Senior","Socks",72.35,"Yellow",4.5,28,16.05734514,71.07
1.0,0.0,31.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"Young Adult","Pants",104.26,"Orange",3.3,6,22.684925,95.15
1.0,0.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,"Senior","Socks",86.11,"Beige",2.7,50,14.73076179,85.4
1.0,3.0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,"Adult","Belt",68.04,"Peach",2.8,41,10.72188656,65.8
1.0,2.0,19.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,"Young Adult","Jacket",230.8,"Green",3.5,50,19.92129692,221.19
1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,"Young Adult","Shirt",45.93,"Violet",3.0,33,28.20455245,45.07
1.0,3.0,37.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,"Adult","Gloves",81.29,"Gray",4.5,25,28.228488,79.19
1.0,3.0,33.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,"Adult","Handbag",80.68,"Magenta",4.3,2,13.54763195,79.05
1.0,0.0,30.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,"Senior","Sweater",64.7,"Charcoal",4.1,15,18.19193666,61.82
1.0,0.0,49.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,"Young Adult","Skirt",155.9,"Violet",4.3,12,10.29089746,142.62
1.0,0.0,30.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,"Adult","Dress",48.57,"Silver",5.0,28,29.89077774,46.89
1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,"Adult","Pants",41.43,"Green",3.8,12,29.5279477,39.42
1.0,3.0,20.0,2.0,3.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,"Adult","Hat",56.09,"Magenta",4.9,3,21.23772324,51.45
1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Adult","Boots",195.32,"Purple",5.0,20,25.11035149,188.1
1.0,1.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,"Senior","Sandals",123.78,"Blue",4.3,3,22.87750403,113.6
1.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,2.0,"Teen","Coat",211.42,"Yellow",4.1,32,19.82895548,211.34
1.0,0.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,"Adult","Blouse",64.21,"Brown",4.5,35,6.333699925,61.61
1.0,0.0,34.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,0.0,"Young Adult","Shorts",50.86,"Pink",3.6,31,16.36910856,49.86
1.0,0.0,22.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,"Young Adult","Blouse",26.51,"Silver",3.0,13,21.86965755,24.91
1.0,2.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,"Young Adult","Jacket",103.04,"Indigo",3.7,3,21.93829035,102.5
1.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,"Young Adult","Shirt",54.04,"Pink",4.3,48,14.32806546,50.03
1.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,"Adult","Handbag",90.82,"Lavender",4.6,15,28.54229967,86.63
1.0,0.0,31.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,"Adult","T-shirt",81.33,"Orange",4.7,13,9.183925806,74.09
1.0,0.0,21.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,"Adult","Hoodie",47.07,"Red",4.6,21,17.50898616,46.07
1.0,3.0,33.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,"Senior","Jewelry",36.89,"Gray",3.0,29,22.27209941,36.27
1.0,3.0,8.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,"Senior","Jewelry",48.16,"Violet",3.4,24,22.42839515,44.14
1.0,0.0,31.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,"Senior","Hoodie",104.11,"Green",3.8,21,21.21597392,100.0
1.0,3.0,27.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,"Adult","Scarf",94.55,"Gold",3.1,5,11.88220534,94.1
1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,"Adult","Shoes",69.47,"Maroon",4.4,47,8.905164217,65.75
1.0,0.0,49.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,"Adult","Jeans",100.42,"Olive",4.5,34,20.89850817,100.02
1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,"Young Adult","Jewelry",49.28,"Yellow",2.8,45,19.9825529,46.27
1.0,2.0,40.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,"Adult","Coat",201.71,"Peach",2.7,12,9.483900257,189.61
1.0,3.0,44.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,"Young Adult","Backpack",39.21,"Gold",3.4,31,22.62847864,38.85
1.0,0.0,33.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,"Adult","Socks",76.5,"Purple",4.6,43,16.37929979,75.52
1.0,3.0,21.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,"Teen","Scarf",99.81,"Charcoal",5.0,5,21.69401479,95.29
1.0,3.0,31.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,"Adult","Sunglasses",41.51,"Indigo",3.5,36,25.93417699,38.55
1.0,0.0,25.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,"Adult","Socks",87.36,"Magenta",3.3,12,9.243210714,84.73
1.0,2.0,8.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,"Young Adult","Coat",230.81,"Olive",4.5,31,5.4786217,212.39
1.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,"Adult","Sandals",145.09,"Blue",3.1,31,24.47756466,144.41
1.0,0.0,42.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,"Young Adult","Blouse",100.77,"White",4.0,15,20.24243563,93.62
1.0,0.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Senior","Dress",38.61,"Cyan",2.5,11,22.49098924,37.75
1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,"Adult","Pants",135.0,"Cyan",4.4,18,25.95387437,134.72
1.0,1.0,36.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,"Adult","Sneakers",165.45,"Orange",4.4,9,25.07027337,157.96
1.0,1.0,36.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,"Senior","Boots",106.03,"Orange",3.2,11,29.02300367,105.95
1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,"Adult","Handbag",86.76,"Teal",3.8,38,18.39837697,83.75
1.0,3.0,28.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,"Adult","Handbag",62.64,"Magenta",4.6,42,17.21239082,58.67
1.0,0.0,14.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,"Adult","Sweater",121.99,"Orange",4.9,41,15.04718,111.34
1.0,1.0,13.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,"Young Adult","Sandals",125.14,"Peach",3.5,45,8.842276071,120.33
1.0,0.0,31.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,0.0,"Adult","Socks",153.23,"Maroon",3.4,41,19.31518082,143.98
1.0,3.0,11.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,"Senior","Gloves",37.3,"Gold",3.9,35,11.92531311,36.83
1.0,0.0,21.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,6.0,2.0,"Young Adult","Hoodie",134.22,"White",3.9,21,28.03268781,129.53
1.0,0.0,26.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,"Adult","Dress",110.85,"Gray",4.2,13,19.57977011,105.86
1.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,2.0,"Adult","Shirt",48.62,"Brown",3.4,23,19.82100451,45.86
1.0,0.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,"Adult","Shorts",29.04,"Charcoal",4.9,6,13.87311652,27.89
1.0,1.0,8.0,0.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,"Young Adult","Sandals",128.28,"Beige",2.9,39,6.299733799,122.92
1.0,0.0,12.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,"Senior","Sweater",127.04,"Teal",4.9,7,5.793594134,117.33
1.0,0.0,37.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,0.0,"Adult","Dress",120.73,"Black",4.6,32,15.5833786,120.26
1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,"Senior","Boots",66.38,"Violet",3.6,43,7.114134452,63.0
1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,"Young Adult","Pants",153.34,"Orange",4.3,15,20.17117389,141.53
1.0,3.0,45.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,"Adult","Gloves",88.43,"Turquoise",4.6,48,27.02432514,85.83
1.0,0.0,35.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,"Adult","Pants",79.4,"Black",4.7,35,27.07287041,75.83
1.0,3.0,47.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,"Senior","Scarf",24.24,"Silver",3.5,41,21.47613525,24.16
1.0,0.0,42.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,"Young Adult","Shorts",146.54,"Gray",2.8,14,10.28079579,143.1
1.0,1.0,37.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,"Adult","Shoes",71.38,"Pink",4.0,22,26.57492078,70.79
1.0,3.0,24.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,0.0,"Young Adult","Handbag",98.99,"Red",4.3,16,27.15233588,93.57
1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,"Adult","Sandals",156.47,"Lavender",3.8,2,9.916339624,143.4
1.0,0.0,32.0,0.0,3.0,1.0,4.0,1.0,1.0,3.0,6.0,0.0,"Young Adult","Socks",68.97,"Indigo",3.0,13,23.43565214,64.93
1.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,"Adult","Shirt",25.51,"Silver",4.6,38,12.16298872,25.04
1.0,1.0,43.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,"Adult","Shoes",184.45,"Silver",4.8,43,25.06600781,171.31
1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,"Young Adult","Backpack",43.12,"Green",4.7,26,29.9309475,41.56
1.0,0.0,43.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,"Young Adult","Shirt",89.36,"Pink",3.9,39,5.750650133,89.36
1.0,3.0,11.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,"Senior","Handbag",32.37,"Violet",4.0,50,27.43414664,31.71
1.0,3.0,27.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,"Adult","Jewelry",35.17,"Red",3.7,40,20.56576334,32.54
1.0,0.0,26.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,"Teen","Shirt",57.44,"Olive",3.7,12,29.33456548,56.36
1.0,3.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,"Adult","Handbag",60.18,"Purple",4.2,33,16.62523794,55.38
1.0,0.0,38.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,"Adult","Pants",51.78,"Gray",4.7,49,26.18469826,51.38
1.0,0.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,"Adult","T-shirt",71.29,"Brown",4.3,43,6.559851715,66.33
1.0,1.0,38.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,"Adult","Sneakers",133.71,"Orange",4.9,14,13.38197625,123.62
1.0,3.0,16.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,"Senior","Jewelry",104.0,"Blue",3.9,21,6.675413444,96.36
1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,"Adult","Shirt",103.35,"White",3.4,31,29.38357834,98.49
1.0,0.0,29.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,"Young Adult","Blouse",27.69,"Charcoal",4.2,29,25.42434768,25.21
1.0,1.0,42.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,0.0,"Young Adult","Sneakers",96.64,"Gray",4.7,32,26.31368553,95.19
1.0,0.0,45.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,"Young Adult","Dress",109.7,"Charcoal",4.0,16,28.44913079,106.67
1.0,1.0,36.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,"Young Adult","Boots",137.19,"White",4.0,38,7.127587153,129.58
1.0,0.0,30.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,"Young Adult","Skirt",84.46,"Orange",3.1,34,14.63993981,77.94
1.0,0.0,24.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,"Adult","Shirt",56.89,"Black",4.2,30,6.775872226,54.45
1.0,0.0,48.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,2.0,"Young Adult","Shorts",95.87,"White",3.7,14,10.26982754,89.9
1.0,3.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,"Adult","Hat",83.74,"Brown",3.1,33,10.73414443,80.56
1.0,1.0,33.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"Adult","Shoes",141.93,"Pink",3.7,35,16.72768028,139.83
1.0,0.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,"Young Adult","Pants",146.65,"Yellow",3.2,13,11.71405419,141.24
1.0,3.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"Adult","Backpack",75.81,"Cyan",2.8,30,7.52445267,75.66
1.0,0.0,49.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,"Senior","Pants",48.95,"Silver",2.9,30,9.187277227,46.67
1.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,"Adult","Sunglasses",93.74,"Olive",3.5,47,8.681889089,89.04
1.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,6.0,0.0,"Young Adult","Sweater",147.7,"Olive",3.8,1,29.32691995,140.88
1.0,0.0,47.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,"Young Adult","Blouse",84.76,"Charcoal",4.7,1,23.98231267,83.76
1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,"Adult","Scarf",84.27,"Gray",4.5,33,29.19403663,82.24
1.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,"Adult","T-shirt",149.42,"Maroon",3.9,43,15.99351216,136.95
1.0,3.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,"Senior","Sunglasses",99.83,"Black",3.4,37,11.95921204,94.9
1.0,1.0,25.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,"Adult","Shoes",156.4,"Violet",4.6,23,24.95732993,145.11
1.0,0.0,39.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,"Senior","Pants",39.26,"Indigo",4.6,12,13.15634795,37.03
1.0,1.0,21.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,"Adult","Sneakers",37.61,"Yellow",4.7,30,12.48458434,35.83
1.0,1.0,12.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Senior","Shoes",57.35,"Gray",3.2,7,10.81264981,56.32
1.0,0.0,16.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,"Senior","Shorts",70.37,"Red",5.0,20,8.241974456,67.46
1.0,3.0,46.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,"Adult","Handbag",66.58,"Peach",4.5,10,11.41157653,66.09
1.0,3.0,42.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,"Adult","Handbag",56.34,"Gray",3.5,40,13.88299371,55.33
1.0,1.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,"Adult","Shoes",135.71,"White",4.5,21,21.8498552,127.58
1.0,3.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,"Young Adult","Jewelry",64.54,"Green",3.2,17,6.564121055,60.1
1.0,0.0,22.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,"Young Adult","Shorts",68.5,"Magenta",4.6,5,10.26267349,63.63
1.0,0.0,41.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,"Adult","Blouse",79.95,"Olive",4.0,22,25.22559101,76.26
1.0,2.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"Senior","Coat",179.95,"Olive",4.2,5,8.67304809,179.62
1.0,3.0,24.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,"Adult","Hat",73.12,"Blue",4.1,18,13.56612866,68.86
1.0,0.0,48.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,"Senior","Socks",60.8,"Charcoal",3.6,42,26.61647305,60.28
1.0,1.0,39.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,"Adult","Sandals",49.66,"Yellow",3.7,22,8.873132779,45.46
1.0,3.0,23.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,"Adult","Scarf",72.95,"Violet",3.6,37,7.06842089,72.04
1.0,3.0,38.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,"Adult","Scarf",44.6,"Magenta",3.8,23,17.11344988,42.11
1.0,0.0,40.0,2.0,3.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,"Senior","Blouse",129.19,"Red",3.0,47,12.56048778,128.62
1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,"Adult","T-shirt",55.28,"Cyan",3.4,11,19.08520911,50.76
1.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,"Senior","Shoes",32.19,"Orange",4.8,32,25.09512226,31.56
1.0,3.0,6.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,"Senior","Gloves",102.22,"Black",2.6,20,8.428712204,96.31
1.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,"Young Adult","Sunglasses",33.78,"Blue",2.9,3,19.51747711,33.55
1.0,1.0,46.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,"Senior","Shoes",35.64,"Charcoal",4.9,32,17.63771901,34.79
1.0,0.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,"Adult","Dress",140.19,"Indigo",5.0,5,8.60196965,134.59
1.0,0.0,12.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,"Young Adult","Blouse",124.08,"Silver",4.6,45,20.59996214,113.64
1.0,0.0,28.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,"Senior","Sweater",74.44,"Brown",4.2,43,11.84101045,73.05
1.0,2.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,"Adult","Jacket",167.36,"Peach",4.9,1,17.19585796,153.42
1.0,3.0,29.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,"Senior","Backpack",82.94,"Magenta",4.8,9,7.056808107,82.39
1.0,0.0,40.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,6.0,2.0,"Teen","Shorts",116.33,"Beige",3.0,13,16.48960143,110.03
1.0,0.0,23.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,"Teen","Socks",139.66,"Violet",3.5,5,12.6615867,137.97
1.0,1.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,"Senior","Sneakers",131.41,"Black",3.4,39,25.55953028,120.79
1.0,1.0,33.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,"Adult","Sneakers",104.51,"Cyan",3.4,7,6.424468175,99.7
1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,"Adult","Blouse",29.97,"Green",4.9,8,15.46518187,29.16
1.0,3.0,26.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,"Adult","Gloves",42.91,"Brown",4.4,40,16.4607856,39.21
1.0,3.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,"Adult","Handbag",37.07,"Gray",4.2,35,23.12515191,35.44
1.0,0.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,"Young Adult","Jeans",109.01,"Orange",3.1,14,19.35718938,107.27
1.0,3.0,35.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,"Young Adult","Scarf",57.75,"Silver",4.0,26,21.68030843,53.78
1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,"Young Adult","Sandals",188.47,"Purple",4.8,14,24.42623214,177.37
1.0,1.0,29.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,"Young Adult","Sandals",145.55,"Olive",3.3,9,26.55507434,143.74
1.0,0.0,7.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,"Young Adult","Dress",144.85,"Teal",4.7,32,12.84688742,142.95
1.0,0.0,25.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,0.0,"Senior","Skirt",123.9,"White",3.2,15,18.45056763,120.71
